precio,vendido,edad_del_modelo,km_por_ano
43487.98,1,20,13262.57094
79860.08,0,14,19979.9561
29374.16,1,14,22619.2737
41181.96,1,16,13043.7007
88341.08,0,20,27489.13654
77927.2,1,11,18536.37812
64805.15,0,16,18951.58784
75552.5,0,16,23813.40398
55301.5,0,18,17601.35158
71671.81,0,16,21149.94628
79236.53,0,16,29241.7078
92765.96,0,10,17071.87872
79560.89,0,13,21080.74466
72949.56,0,3,31209.93062
99979.94,1,8,19329.78274
65567.56,1,14,23906.7457
65292.29,1,18,18473.61386
87921.79,0,12,20280.90268
66434.02,1,12,20813.59422
85052.53,1,10,23909.96438
33728.05,1,18,28425.77242
85671.32,1,11,14791.44394
25952.4,1,13,18032.6547
86769.56,0,15,28786.26458
63537.29,0,14,20610.81738
32678.3,1,17,34324.00352
102471.7,1,7,20638.17616
103687.93,1,14,43622.77004
74909.36,0,9,39256.6306199999
30387.46,1,18,21557.1093
80133.65,0,4,17462.94834
93408.29,0,20,19521.2942
6117.08,1,20,30080.17394
89500.52,0,18,33160.4507
41987.24,1,12,35558.3673
17502.34,1,19,16661.49702
58906.09,0,14,13645.5938599999
48740.51,1,10,12428.93282
41805.13,1,20,38806.01542
71450.35,0,16,14857.4268799999
79556.77,1,4,14871.91094
54897.47,1,17,18418.8963
50641.52,1,12,24320.34608
73296.62,0,9,46839.8407
12932.78,1,19,23934.1044799999
68970.95,0,7,32212.54944
50731.62,1,6,30545.2732
63739.76,1,19,14836.50546
86741.97,0,18,30641.8335999999
78913.81,0,19,21862.8839
33909.97,1,19,13035.654
84745.6,0,15,30226.62388
74150.58,1,18,22677.20994
74395.26,0,18,26900.1181
102865.41,0,6,24323.56476
72149.77,1,16,15518.86562
98049.53,0,19,37458.9978399999
97773.26,0,12,35746.66008
77455.61,0,17,25551.49118
64645.57,0,9,17649.63178
11126.56,1,19,23396.58492
63418.49,0,14,27421.54426
57088.98,1,17,24051.5863
69010.61,1,12,14558.08964
105665.45,1,19,29946.5987199999
28413.63,1,16,14249.09636
97092.38,0,14,31731.35678
99168.29,0,18,21730.91802
66802.84,0,8,19775.56992
57554.63,1,2,18536.37812
67573.66,1,20,21042.1205
96402.39,0,14,28119.99782
39236.19,1,19,21846.7905
22820.93,1,20,26447.89356
53157.04,1,15,32127.25442
24173.59,1,12,21446.06484
76210.79,0,18,25326.18358
103811.8,1,7,14511.41878
79185.04,0,12,18245.08758
77232.01,1,8,15810.15616
73421.61,0,3,16991.41172
49682.94,1,11,32962.50188
78606.54,1,12,15419.08654
78213.31,0,11,9227.95556
79547.66,1,13,22556.50944
40723.03,0,13,28179.5434
70835.05,0,18,17839.5339
26832.41,1,15,27057.83342
52424.78,1,16,12939.0936
54251.34,1,16,24107.9132
79273.15,0,17,19888.2237199999
45906.39,1,13,20292.16806
77376.23,0,12,22054.39536
61785.35,0,14,20300.21476
97212.35,1,14,31934.13362
82615.02,1,13,21874.14928
4148.36,1,18,36409.70816
91598.96,1,11,23509.23872
45571.59,0,16,33355.18084
88490.67,0,20,20445.05536
93146.01,0,10,35476.29096
43858.16,0,20,23328.99264
70661.85,1,20,18336.81996
100262.56,1,8,15562.3178
36258.6,1,10,19849.59956
85236.69,0,9,25561.14722
27250.95,1,12,14472.79462
84904.36,0,18,24424.95318
32235.36,1,10,28720.28164
77314.78,0,18,6783.3681
114361.65,1,6,42443.12382
75020.18,0,7,18930.66642
75017.41,0,17,22986.20322
98763.6,0,19,28324.384
49690.35,0,9,14450.26386
65664.78,0,10,24260.8005
100898.5,1,20,18492.92594
42492.33,0,11,26961.27302
104368.12,0,8,35762.75348
77178.84,0,15,34008.57288
87605.76,1,9,13719.6235
80254.78,0,16,13993.2112999999
43504.39,0,10,24964.08208
104329.21,1,13,15666.9249
47933.29,1,11,25434.00936
57992.3,1,9,20025.01762
85890.67,0,10,27378.09208
28008.79,1,8,14017.3514
36362.82,1,4,9488.66864
54520.78,1,19,12630.10032
66429.92,1,20,16774.15082
97343.92,1,11,15137.45204
15583.58,1,14,20774.97006
61608.05,0,18,25641.61422
109348.37,1,13,15747.3919
111761.23,1,12,13417.06758
66058.01,1,16,23345.08604
90391.49,0,16,11762.66606
22033.39,1,14,14490.49736
78358.84,0,18,24756.47722
41841.7,1,18,15473.8041
31465.58,1,17,10710.1577
15692.34,1,19,36148.99508
48178.23,1,14,18220.94748
29677.49,1,12,22562.9468
65542.05,0,13,27189.7993
68953.87,0,16,29850.03832
57074.18,1,10,22862.28404
80202.74,0,7,36807.21514
30611.21,1,16,15245.27782
60336.88,0,13,17937.70364
105026.08,1,7,32256.00162
95418.97,0,7,33696.36092
57142.49,1,19,18924.22906
50623.63,1,12,23649.2513
61680.03,1,20,20717.03382
35415.88,1,15,32574.65094
25912.88,1,19,19170.45808
71712.08,1,16,17979.54648
69206.77,0,19,29555.5291
15441.59,1,20,29879.00644
93290.15,0,9,40510.30648
29589.69,1,17,24358.97024
81347.28,1,15,11223.53716
45162.18,1,16,19239.6597
104470.66,0,9,18861.4648
101262,0,10,17726.8801
114036.24,1,7,15018.36088
99423.89,1,12,16661.49702
60938.79,0,20,24846.60026
43165.56,1,17,22047.958
23397.24,1,17,23568.7843
103356.45,1,18,10817.98348
46089.67,1,11,24420.12516
15128.65,1,20,18845.3714
80403.15,0,16,25668.9729999999
87136.64,1,6,8254.30486
36867.47,1,19,12630.10032
82298.25,0,18,15647.61282
66705.22,0,18,13455.69174
45581.19,1,20,27310.4998
50674.44,1,14,13587.65762
84331.33,0,19,38273.3238799999
87877.36,0,20,29851.64766
44574.5,0,16,39473.89152
97240.13,0,14,30653.09898
87278.5,0,19,14324.73534
60124.76,0,14,13191.75998
77793.8,0,15,30400.4326
103610.55,0,16,21104.88476
95213.27,0,20,26447.89356
26866.1,1,18,20845.78102
58283.65,1,17,27815.83256
67754.13,1,13,16434.58008
96162.39,0,6,13729.27954
98845.8,1,19,12382.26196
103041.35,1,13,32574.65094
74190.92,0,18,23726.49962
61670.14,0,18,33932.9338999999
31094.42,1,10,12332.37242
105690.47,0,14,24518.2949
71266.85,1,13,13397.7555
27159.12,1,19,28350.13344
44794.08,1,7,24832.1162
52592.62,0,12,12446.63556
54538.76,1,15,15681.40896
86268.82,1,18,20161.81152
102214.47,1,7,29602.1999599999
66785.87,1,9,7108.45478
36749.95,1,16,27067.48946
50304.36,0,19,39012.01094
105681.58,0,8,25133.06278
93204.68,0,20,27217.15808
50979.69,0,20,22115.55028
78095.4,0,17,31834.35454
62474.09,0,19,26142.11896
20325.43,1,14,16745.1827
55515.55,1,3,20956.82548
27955.06,1,12,11262.16132
84824.24,1,17,18470.39518
77937.01,0,15,28414.50704
87932.13,0,16,32249.56426
25011.77,1,18,42164.708
49393.4,1,16,20869.92112
83100.27,0,19,36240.72746
6468.33,1,20,17226.37536
11612.4,1,17,24223.78568
84843.49,0,13,23095.63834
91721.9,0,15,31217.9773199999
43795.08,0,11,10837.29556
35193.52,1,12,22648.24182
56835.62,1,19,19902.70778
77940.94,0,16,14294.15788
54632.11,1,13,29426.7818999999
60819.4,0,16,25160.42156
66034.7,0,14,45499.26048
49402.83,0,19,40336.49776
37041.4,1,8,12984.15512
80390.07,1,16,20749.22062
45658.16,1,13,27670.99196
107442.61,1,17,23291.97782
76855.77,0,6,35651.70902
92304.58,0,20,20663.9256
60473.63,0,3,34837.38298
109702.38,1,7,19270.23716
108765.26,1,20,26208.1019
50488.71,1,15,13669.73396
71585.1,0,5,18431.77102
56431.43,1,13,28725.10966
15053.68,1,17,22892.8615
89198.68,0,10,30875.1879
85214.97,0,19,12379.04328
55867.47,1,19,26818.04176
38881.76,1,17,34248.36454
58618.77,1,11,25385.72916
79645.34,0,18,32645.4619
70131.25,0,15,30131.67282
82858.58,1,17,16653.45032
83182.14,0,8,9300.37586
39021.93,1,14,14596.7138
88508.97,0,13,20461.14876
20275.42,1,17,31058.65266
103655.07,1,13,27764.33368
70385.32,0,17,16951.17822
91943.27,0,4,25799.32954
97537.54,1,19,19986.39346
16463.47,1,17,22982.98454
80662.89,0,15,32365.43674
111964.55,1,17,10938.68398
69923.54,1,6,17026.8172
76861.01,0,15,32993.07934
101959.21,1,12,15681.40896
92543.29,0,15,27175.31524
83473.61,0,19,24870.74036
89471.55,0,18,20739.56458
75112.66,0,16,13788.82512
38362.54,1,8,16886.80462
17405.78,1,19,14781.7879
83277.3,1,11,20992.23096
54299.52,1,12,22073.70744
59528.79,1,12,19006.3054
91354.45,0,8,17734.9268
61507.04,1,4,12432.1515
65008.48,1,13,10787.40602
96280.73,0,19,13132.2144
91129.3,1,7,20926.24802
54778.8,1,20,23108.51306
57142.66,1,17,25248.93526
53942.86,1,20,21766.3235
62446.96,0,5,30859.0945
45144.53,0,13,31911.60286
49862.98,1,14,26423.75346
99426.38,0,9,13573.17356
51573.85,1,20,17755.84822
109887.73,1,8,11136.6328
98810.74,0,10,30764.14344
81182.36,0,16,32252.78294
73701.71,0,8,14839.72414
96430.88,0,16,20739.56458
47308.84,1,20,16423.3147
102590.22,1,10,17018.7705
93109.02,1,12,13756.63832
83548.72,0,2,16822.43102
93853.31,0,17,13299.58576
93252.22,0,13,37883.8636
23900.11,1,10,25083.17324
29886.44,1,16,31127.85428
62523.74,1,14,16928.64746
23295.97,1,19,39840.82104
11564.05,1,17,25900.7179599999
61240.83,0,4,31897.1188
30022.7,1,18,33427.60114
38211.68,1,14,21759.88614
74784.54,1,20,10534.73964
77942.15,0,9,30974.96698
79509.41,0,3,22336.02986
15625.85,1,18,15150.32676
98524.92,0,17,24727.5091
35031.65,1,19,35271.90478
36700.87,1,14,21125.80618
80358.64,1,17,20945.5601
111492.06,0,11,11999.23904
81737.39,0,19,29645.65214
48019.15,1,15,11106.05534
101433.89,1,12,33229.65232
34727.23,1,14,38395.63372
48039.84,1,6,23407.8503
52176.1,1,10,31779.63698
100558.82,1,10,13714.79548
77380.23,0,14,14485.66934
90327.55,0,13,33469.44398
102088.28,1,16,30062.4712
90861.06,1,16,17380.872
32611.41,1,17,16922.2101
76406.67,0,20,26415.70676
60510.77,0,19,27963.89184
18436.74,1,18,17083.1441
27796.72,1,20,20116.75
74532.31,0,15,31423.97284
46222.01,1,17,11133.41412
94032.06,0,8,20055.59508
33230.63,1,19,20910.15462
68863.32,1,4,20546.44378
60218.26,1,19,34977.39556
25729.79,1,19,10750.3912
87090.31,0,3,11331.3629399999
109497.05,1,14,25228.01384
71926.29,0,16,19183.3328
82821.32,0,20,24647.0421
77477.47,1,12,16841.7431
58911.31,1,3,15716.81444
87037.83,0,12,27307.28112
95692.02,0,9,34763.35334
67749.59,0,20,13497.53458
98618.41,0,9,18594.31436
70723.31,0,16,32198.06538
71024.29,0,15,40210.96924
98176.6,0,13,22125.20632
41941.81,1,20,12483.65038
66648.94,0,1,22319.93646
77796.57,0,14,26023.0278
52874.84,1,18,26019.8091199999
23722.51,1,20,32560.16688
83117.55,1,15,18068.06018
42806.87,1,20,22194.40794
21351.97,1,15,9503.1527
57005.29,1,9,13349.4753
102436.44,0,14,31026.46586
54667.65,0,20,18518.67538
51852.46,1,10,28216.55822
14207.79,1,16,35106.14276
71125.79,0,16,12551.24266
65543.06,1,6,20765.31402
61141.06,0,16,15732.90784
58062.42,1,18,27357.17066
63163.86,0,13,31898.72814
95976.28,1,12,19487.49806
63258.5,0,19,23343.4767
52597.8,1,20,8004.85716
11026.81,1,18,36445.11364
79016.18,0,9,12564.11738
26075.87,1,13,23483.48928
45608.5,1,12,39327.44158
24410.5,1,13,21996.45912
36613.11,1,20,28934.32386
55543.87,1,14,34491.37488
43178.28,0,16,12218.10928
56149.98,1,16,41321.41384
74283.74,0,18,10571.75446
52538.41,1,15,19017.57078
58503.4,1,16,8946.32106
37167.26,1,14,12393.52734
68817.65,0,10,14606.36984
52450.42,1,8,25104.09466
92326.55,0,13,16189.9604
91836.46,0,10,17516.05656
71910.43,1,9,25778.40812
62645.76,0,6,18051.96678
34984.07,1,18,22350.51392
37197.33,1,16,23372.44482
75974.67,0,17,13396.14616
56317.17,1,15,22424.54356
98914.74,0,16,22859.06536
55228.91,1,12,16737.136
70520.39,1,16,19622.68262
67901.58,0,10,15044.11032
21280.49,1,20,24967.30076
24832.65,1,18,17097.62816
59902.41,1,6,19131.83392
110101.05,1,19,16867.49254
79458.63,0,11,6904.0686
72483.65,0,20,39243.7559
42267.1,1,18,21428.3621
81931.2,0,16,19717.63368
30050.98,1,10,22429.37158
94049.27,0,7,14757.6478
82336.21,1,11,19112.52184
80496.08,0,13,47770.03922
99817.63,0,18,21977.14704
83646.63,1,13,14514.63746
73689.73,1,14,19976.73742
18230.11,1,16,11847.96108
85734.51,0,3,34478.50016
64407,0,17,16819.21234
61515.63,0,13,15597.72328
108000.43,1,4,44974.6156399999
71955.11,1,14,21304.44292
39482.84,1,20,19849.59956
59216.64,1,18,20935.90406
43821.77,1,20,15853.60834
41732.94,1,17,21961.05364
94629.34,0,18,13800.0905
40149.86,1,18,19593.7145
93504.38,1,11,17226.37536
40311.82,0,11,21700.34056
45647.53,1,15,38693.36162
59044.8,1,9,19081.94438
31164.47,1,20,24671.1822
44342.75,1,13,31185.79052
100587.47,1,18,21185.35176
64857.14,0,10,34398.03316
40003.8,1,9,19703.14962
33405.66,1,9,23423.9437
99555.39,0,17,23979.166
25069.9,1,17,14728.67968
52685.72,1,5,16750.01072
109722.11,1,13,21703.55924
106160.66,0,13,9746.16304
17381.55,1,17,27502.01126
35844.53,1,12,21256.16272
72478.5,0,20,25762.31472
92265.06,1,10,18072.8882
91765.56,0,18,21685.8565
15102.37,1,20,28237.47964
63111.1,0,19,25546.66316
52310.49,1,7,43906.01388
53633.21,1,5,32247.95492
94250.61,0,10,12609.1789
49677.73,1,14,18388.31884
22312.07,1,19,15948.5594
102419.6,1,13,32198.06538
66450.33,1,20,20578.63058
30078.77,1,19,20890.84254
38298.19,1,17,17559.50874
22995.49,1,14,34829.33628
27388.02,1,20,14995.83012
31662.03,1,10,18911.35434
36234.88,1,20,31031.29388
96435.98,1,19,16585.85804
60755.9,0,18,15552.6617599999
28410.92,1,12,22572.60284
86946,0,20,25480.68022
70651.88,0,20,33017.21944
54765.57,1,11,18916.18236
65605.45,0,7,19450.48324
67311.7,1,18,25269.85668
49834.43,0,16,19835.1155
71195.67,0,13,27004.7252
41700.61,0,11,33141.13862
63503.6,1,15,18280.49306
63003.03,1,12,16188.3510599999
56180.62,1,10,22878.37744
69242.85,0,7,26222.58596
58392,0,10,16323.53562
50343.63,1,14,29785.66472
31823.73,1,19,28531.98886
99103.58,1,7,19497.1541
42150.71,1,18,35308.9196
44566.21,1,13,15802.10946
92551.94,0,16,31583.2975
101666.33,0,7,14459.9199
68208.14,0,17,16466.76688
79157.96,0,20,14213.69088
46081.3,1,16,41649.7192
78168.96,1,20,22683.6473
77306.03,0,11,21561.93732
47817.11,1,10,27149.5658
20792.2,1,18,16951.17822
52640.43,1,7,19901.09844
106743.67,0,19,37413.93632
94042.17,0,19,19901.09844
23093.87,1,13,18780.9978
81415.99,0,12,16122.36812
104154.33,1,11,23494.75466
28306.99,1,20,26718.26268
59209.58,1,17,27706.39744
108021.69,0,15,27473.04314
91497.96,1,11,9879.73826
85979.5,0,8,12741.14478
94402.97,0,20,48489.4142
46565.24,1,17,35659.75572
92897.36,0,18,23769.9518
98042.09,0,13,30068.90856
95461.13,1,14,19735.33642
60230.8,0,7,32545.6828199999
46299.08,1,18,26063.2613
15804.47,1,17,23057.01418
33558.74,1,10,27324.98386
60463.2,1,20,11590.46668
54251.45,1,16,15937.29402
85859.16,0,9,30414.91666
41785.43,1,9,14537.16822
69246.12,1,6,20956.82548
32773.82,1,10,18385.1001599999
70207.11,1,15,21270.64678
43259.44,1,19,29764.7433
68700.6,0,14,27545.46344
71937.67,1,18,15190.56026
77302.25,0,13,19147.92732
17247.18,1,20,22575.82152
56782.02,1,16,22316.71778
37861.44,1,17,11860.8358
37098.07,1,8,27524.54202
87001.83,0,16,20636.56682
42874.63,1,16,28277.71314
62894.79,0,13,23469.00522
98566.7,1,16,12908.51614
104619.49,0,11,31287.17894
77020.81,1,6,19854.42758
42090.21,1,10,23581.65902
54176.2,0,17,31853.66662
97794.8,1,18,25458.14946
108295.76,1,18,30577.46
93444.56,1,20,18468.78584
27789.95,1,17,16730.69864
68332.45,1,20,21491.12636
83012.99,1,17,21803.33832
47241.59,1,7,16090.18132
41676,1,11,20102.26594
49084.71,1,15,20147.32746
64465.44,0,17,21220.75724
34951.8,1,14,11730.47926
10891.85,1,14,25514.47636
98502.11,1,12,19302.42396
52171.5,1,10,33141.13862
91751.57,1,18,22014.16186
65238.76,0,16,33884.6537
97757.32,0,18,9009.08532
79660.6,1,16,15699.1117
63691.59,1,6,21420.3154
52771.56,1,11,19641.9947
89060.24,1,15,19741.77378
76149.23,1,14,17921.6102399999
104231.33,1,3,22043.12998
73988.94,0,17,39848.86774
53351.08,1,19,32761.33438
34854.69,1,15,20546.44378
108964.33,1,7,32391.18618
35196,1,12,26229.02332
77024.82,0,19,22023.8179
49682.36,1,7,29088.8205
66506.65,0,10,27141.5191
74163.51,0,10,20095.82858
49375.26,1,11,36322.8038
62793.28,0,15,25208.70176
37276.24,1,13,16902.89802
49174.32,1,12,15467.36674
23052.07,1,17,29594.15326
30194.45,1,7,23295.1965
94945.21,1,16,15863.26438
46233.56,1,16,13998.03932
99381.45,0,13,21011.54304
63521.2,1,16,15930.85666
89543.2,0,15,33781.65594
105949.77,1,11,21555.49996
87247.96,0,1,43745.07988
35715.43,1,18,28404.851
104676.44,1,4,21505.61042
39171.9,1,14,24547.26302
67356.05,1,15,23633.1579
48178.83,1,15,18547.6435
22228.46,1,20,29137.1007
35178.45,1,16,40212.57858
86775.26,0,18,16017.76102
49775.38,1,15,17506.40052
93938.82,0,8,25807.37624
55449.03,0,20,16320.31694
42481.06,1,18,25908.76466
62211.95,0,12,19757.86718
35560.21,1,14,23670.17272
44834.55,1,17,19345.87614
67548.67,0,13,22363.38864
45665.02,1,10,17994.03054
42919.11,1,10,26200.0552
26043.92,1,18,28651.08002
64605.87,1,11,15860.0457
93816.86,1,18,10985.35484
87763.3,0,10,25248.93526
91736.53,0,14,19318.51736
66464.41,1,10,23301.6338599999
90007.25,0,18,18373.83478
38869.12,1,17,15794.06276
77548.91,0,15,28754.07778
81017.73,0,7,17094.40948
31660.39,1,15,10333.57214
86113.03,1,15,15711.98642
26935.08,1,16,23517.28542
48352.95,0,20,25950.6075
97532.98,1,11,22907.34556
10000.44,1,16,17244.0781
25492,1,18,49200.74248
102022.19,0,4,31848.8386
86751.12,0,20,15547.83374
57915.65,1,11,25353.54236
106842.13,1,6,14628.9005999999
19726.83,1,16,24215.73898
72173.2,0,16,14371.4062
83013.97,0,7,31808.6051
37158.94,1,8,8622.84372
24897.08,1,19,21542.62524
75868,1,16,17421.1055
36834.17,1,10,20783.01676
91226.63,0,5,15745.78256
81098.35,0,16,51289.6658
87118.66,0,14,29970.73882
32078.07,1,13,16709.77722
70287.19,1,19,21182.13308
77981.66,0,13,33820.2800999999
75315.05,0,17,33038.14086
91394.44,0,2,30160.64094
68197.16,0,17,14619.24456
68943.39,0,12,33725.32904
35015.25,1,8,23263.0097
61645.21,0,12,16836.91508
106963.85,1,17,13621.45376
56257.43,1,14,17989.20252
83304.17,0,17,29668.1829
67952.69,0,10,16849.7898
24222.03,1,20,37302.89186
69134.09,0,3,17329.37312
80873.69,0,12,16630.91956
64793.81,0,9,27204.28336
88354,0,17,26864.71262
82225.89,0,6,15353.1036
66059.51,0,14,13782.38776
22826.76,1,19,19197.81686
45138.48,1,15,29821.0702
27412.47,1,20,12472.385
48725.02,1,16,19258.97178
67792.16,0,19,37586.1357
46827.55,1,20,38580.70782
93262.17,0,18,28538.42622
81858.67,0,20,24283.33126
59267.54,1,7,33337.4781
116210.71,1,6,26119.5882
51863.7,1,18,14245.87768
45247.75,1,16,28020.21874
52649.03,1,18,19793.27266
25053.03,1,17,16727.47996
68411.14,0,7,18056.7948
34687.79,1,19,29767.96198
74758.15,0,10,17491.91646
90845.06,1,17,13637.54716
38647.16,1,20,15684.62764
65918.74,1,8,15678.19028
84671.09,1,8,20422.5246
59578.75,1,17,36971.36782
60010.03,0,5,24767.7426
83443.11,0,5,29293.20668
89469.69,0,11,32270.48568
90014.74,0,10,31076.3554
49120.38,1,20,17052.56664
83022.67,1,17,14741.5543999999
33509.54,1,9,36638.23444
72893.46,1,10,15435.17994
43288.46,1,20,21957.83496
67757.38,0,20,26343.28646
54980.62,1,12,33760.73452
23983.34,1,18,24758.08656
70453.02,0,5,30308.70022
13338.2,1,18,28287.36918
48661,1,20,18663.51598
101532.58,1,20,17659.28782
95403.39,1,19,13220.7281
43197.96,1,13,19679.00952
91375.72,0,19,26608.82756
86367.76,0,17,28021.82808
94863.23,0,12,17884.59542
23735.52,1,17,19497.1541
52015.02,0,20,43527.81898
104156.53,1,19,19688.66556
88979.88,0,17,25395.3852
50074.14,1,20,19353.92284
50742.1,0,20,32762.94372
90148.69,1,15,15192.1696
21600.98,1,19,21302.83358
76442.43,1,16,20165.0302
54565.6,0,10,23633.1579
47337.76,0,11,25211.92044
66585.5,1,18,26603.99954
93222.97,1,19,18700.5308
86345.8,0,12,28073.32696
43509.69,1,16,18346.476
41268.07,0,19,19096.42844
26269.79,1,15,28205.29284
84302.58,0,13,19019.18012
50101.8,1,13,20424.13394
9353.32,1,20,26359.37986
71222.14,0,9,11093.18062
32317.43,1,14,53182.24964
74276.87,0,8,13856.4174
89366.83,1,8,14899.26972
29001.23,1,18,24885.22442
57035.55,1,18,24637.38606
89173.5,0,13,11270.20802
62473.97,1,8,15942.12204
81956.85,1,16,13312.46048
46086.14,1,19,20652.66022
43893.65,1,15,27110.94164
27744.34,1,20,12800.69036
62149.75,0,18,26151.775
66079.3,0,18,25611.03676
89945.81,0,11,23185.76138
69128.91,1,15,15142.28006
42018.68,1,17,25570.80326
65321.91,0,15,14395.5463
76131.04,1,18,51643.7206
84050.01,0,11,18320.72656
42666.26,1,19,28726.719
25104.69,1,18,33335.86876
91717.22,0,6,26183.9618
31380.96,1,20,28871.5596
69751.73,1,20,22733.53684
42421.27,1,15,28680.04814
76547.04,1,19,17060.61334
59477.15,1,20,19144.70864
41159.72,1,20,20007.31488
37291.24,1,9,18912.96368
79884.95,0,10,18853.4181
82416.29,0,5,31456.15964
99958.32,0,12,49245.804
65355.01,1,19,18233.8222
92234.02,0,6,27839.97266
26868.46,1,11,22289.359
76442.96,0,2,23139.09052
43705.05,1,11,21288.34952
64898.92,1,19,20153.76482
83770.84,1,14,17768.72294
104850.88,0,6,32939.97112
56698.26,1,19,25252.15394
28955.39,1,20,36760.54428
30541.2,1,13,14022.17942
59316.98,1,13,17651.24112
83926.72,0,6,32342.90598
78144.33,0,13,24399.20374
58294.08,1,1,8197.97796
37741.81,1,20,24552.09104
57101.08,1,15,23303.2432
79690.34,1,15,18426.943
50535.2,0,10,28786.26458
31390.18,1,13,29695.54168
36387.28,1,19,19173.67676
93606.34,1,18,21275.4748
8853.05,1,17,32159.44122
35546.81,1,20,16962.4436
46598.59,1,19,41314.97648
100974.45,1,12,25623.91148
79198.99,0,10,23983.99402
19561.66,1,19,18554.08086
107756.38,1,14,15353.1036
67787.6,0,14,15856.82702
64171.42,0,7,17210.28196
62962.54,1,8,21064.65126
25718.98,1,18,7081.096
61122.51,1,11,23992.04072
44408.42,1,19,17545.02468
95190.96,0,14,15694.28368
39737.98,1,10,26603.99954
90128.08,0,15,38591.9732
73687.07,0,17,28617.28388
30933.88,1,17,41065.52878
98033.64,1,18,9433.95108
93682.67,0,17,27057.83342
72601.75,1,10,22197.62662
89617.42,0,3,24368.62628
65476.51,0,9,26781.02694
78558.45,0,12,15892.2325
89875.74,0,9,28850.6381799999
87302.72,0,7,37644.07194
41751.89,1,15,17879.7674
37019.05,1,4,22675.6006
39267.97,1,12,20424.13394
73674.54,0,18,28699.36022
106779.75,0,15,23971.1193
89193.63,0,9,27611.44638
67946.28,0,7,18254.74362
35168.93,1,17,28546.47292
50628.03,1,20,13396.14616
73816,1,12,20918.20132
47980.36,0,5,30815.64232
82564.53,1,8,10129.18596
94847.15,1,16,16753.2294
75040.01,0,7,19136.6619399999
79122.84,0,20,24268.8472
93955.53,0,5,17763.89492
118929.72,0,5,15795.6721
90210.53,1,16,18521.89406
115756.99,1,14,19035.27352
102122.58,0,17,19751.42982
91543.66,0,12,24846.60026
50083.47,1,12,25034.89304
73809.98,0,17,17108.89354
27598.09,1,18,18385.1001599999
66612.71,0,14,25593.33402
98147,0,18,25503.21098
70630.44,0,17,35115.7988
65518.56,0,13,16807.94696
49870.45,1,17,14410.03036
33217.44,1,18,19897.87976
100716.13,0,11,19273.45584
95280.22,0,15,21397.78464
77031.56,0,13,31180.9625
30563.08,1,12,27199.45534
93484.11,0,15,20612.42672
28975.97,1,16,16432.97074
48588.31,1,11,31507.65852
28873.83,1,18,24585.88718
29603.59,1,20,13803.30918
50864.13,1,16,19144.70864
81873.42,0,17,30413.30732
51785.14,1,13,15251.71518
82067.01,0,10,31250.16412
50587.73,1,15,14355.3128
33661.26,1,20,11992.80168
15319.97,1,20,18254.74362
82642.18,1,11,15188.95092
63943.31,0,16,11204.22508
59611.42,1,19,22852.628
89115.67,1,20,23317.72726
90788.58,1,14,16246.2873
37043.52,1,16,34974.17688
67125.55,1,18,19907.5358
98621.55,0,12,26555.71934
104294.57,0,7,16280.08344
72604.16,1,6,14430.95178
66976.15,0,17,19886.61438
52719.09,1,16,33646.47138
76779.71,1,9,20723.47118
28785.16,1,12,27654.89856
68969.5,1,9,14572.5737
19247.58,1,18,31781.24632
21952.46,1,15,31601.00024
114033.21,1,2,17184.53252
42775.72,1,19,11992.80168
76974.39,1,8,22791.47308
47978.72,1,10,18492.92594
58359.09,1,13,12887.59472
82202.7,0,16,21314.09896
66775.54,0,20,20087.78188
88769.82,0,19,24212.5203
35732.52,1,17,11365.15908
95744.02,0,16,17921.6102399999
50949.03,1,18,15301.60472
75752.6,1,19,22926.65764
80383.01,0,13,26175.9151
53129.13,1,19,26431.80016
96991.27,0,9,18283.71174
79007.41,0,6,23216.33884
51389.94,1,15,38497.02214
6487.69,1,19,27659.72658
37251.7,1,5,17139.471
34615.21,1,15,14963.64332
81241.55,0,20,20279.29334
77354.01,0,5,17807.3471
30779.19,1,16,21137.07156
61856.8,1,3,14862.2549
79024.34,0,12,21569.98402
78276.97,0,3,26053.60526
40006.8,1,17,21803.33832
74733.45,1,15,10745.56318
36731.6,1,14,24016.18082
29443,1,20,35637.22496
88029.63,0,14,46952.4945
58454.78,1,5,18510.62868
53759.26,1,16,32352.56202
106547.51,1,14,25216.74846
94206.91,1,12,14094.59972
76154.95,1,18,21801.72898
12743.53,1,19,26879.19668
74606.2,0,4,31139.11966
47764.99,1,20,18669.95334
89084.82,1,5,20313.08948
109488.35,1,15,27608.2277
88156.67,0,12,20634.95748
40125.7,1,14,38793.1406999999
111343.03,0,13,17920.0009
113899.61,1,19,10708.54836
80004.25,1,10,21627.92026
50129.74,1,19,17845.97126
86614.43,0,18,28644.64266
87789.27,1,15,22018.98988
88504.53,1,14,18792.2631799999
62997.04,0,9,12599.52286
38770.27,1,14,18867.90216
90850.63,1,8,21708.38726
73665.75,0,16,30495.38366
39064.49,1,7,21270.64678
34890.17,1,15,20617.25474
64762.58,1,20,9998.82942
80630.07,1,18,17050.9573
60363.85,0,20,22171.87718
77784.26,0,18,33142.74796
33809.98,1,17,20018.58026
48681.98,1,18,18924.22906
24036.67,1,12,27698.35074
41911.21,1,9,18219.33814
90663.59,0,14,14107.47444
94469.15,1,2,11973.4896
60866.18,0,17,11957.3962
99540.55,1,13,16806.33762
